Id,CreationDate,PostId,RelatedPostId,LinkTypeId
694409,2016-08-05T18:40:57.397,41671,18255,3
694897,2016-08-07T12:11:08.043,41699,12650,1
695150,2016-08-08T05:54:12.183,41719,2591,1
695164,2016-08-08T07:49:27.103,20276,244,1
695176,2016-08-08T09:14:54.597,41479,5795,3
695236,2016-08-08T15:40:08.810,41542,21029,1
695418,2016-08-09T02:56:12.057,41741,2591,1
695432,2016-08-09T05:06:32.660,41719,2591,3
695467,2016-08-09T10:39:16.047,41741,2591,3
695567,2016-08-09T16:40:10.253,41745,995,1
695700,2016-08-09T23:15:44.640,41766,10396,1
695720,2016-08-10T00:05:36.283,41766,13619,1
695739,2016-08-10T01:27:39.740,41745,995,3
696152,2016-08-11T00:00:01.303,41781,244,1
696163,2016-08-11T01:52:56.783,41698,36548,1
696168,2016-08-11T02:57:44.070,41698,244,1
696544,2016-08-12T11:12:10.547,41821,24407,1
697024,2016-08-13T23:37:00.947,41857,41695,1
697027,2016-08-14T00:13:56.617,41857,41695,3
697355,2016-08-15T04:37:16.880,41877,4423,1
697768,2016-08-16T10:20:52.357,41877,4423,3
698288,2016-08-18T10:42:24.660,41931,25573,1
698294,2016-08-18T11:42:23.540,41940,36494,1
698330,2016-08-18T14:13:23.130,41949,5739,1
698331,2016-08-18T14:13:23.130,41949,7669,1
698332,2016-08-18T14:13:23.130,41949,235,1
698395,2016-08-18T16:17:32.697,41941,29438,1
698397,2016-08-18T17:00:32.963,41955,244,1
698884,2016-08-19T23:52:43.397,41975,36873,1
698904,2016-08-20T02:15:44.347,41994,12413,1
699503,2016-08-21T23:37:27.483,42019,6071,1
699504,2016-08-21T23:43:17.347,16001,18688,1
699538,2016-08-22T01:40:27.863,42022,42005,1
699713,2016-08-22T15:32:19.120,42018,10612,1
699785,2016-08-22T20:10:33.657,42042,25289,1
699803,2016-08-22T20:47:14.173,42042,9182,1
699856,2016-08-23T00:03:51.213,42022,42005,3
700006,2016-08-23T12:30:02.850,42067,10534,1
700011,2016-08-23T13:14:28.203,41679,30962,3
700058,2016-08-23T15:58:57.283,42070,7630,1
700165,2016-08-23T20:57:54.153,42060,244,1
700337,2016-08-24T13:02:09.227,42092,17634,1
700396,2016-08-24T16:08:05.813,42095,1328,1
700559,2016-08-25T04:26:18.590,42100,244,1
700563,2016-08-25T04:40:10.777,42100,37496,1
700564,2016-08-25T04:40:10.777,42100,29687,1
700571,2016-08-25T07:26:26.553,42095,1328,3
700591,2016-08-25T10:03:20.793,42100,1952,1
700592,2016-08-25T10:03:20.793,42100,611,1
700618,2016-08-25T11:42:46.267,42111,244,1
700650,2016-08-25T12:58:33.530,42115,30450,1
700897,2016-08-26T03:03:14.637,42115,25573,1
700899,2016-08-26T03:35:34.373,42128,3283,1
700989,2016-08-26T13:44:31.233,42145,5955,1
701223,2016-08-27T08:26:23.247,42165,244,1
701280,2016-08-27T13:55:25.060,42171,20809,1
701405,2016-08-28T12:37:52.000,42182,39050,1
701485,2016-08-28T23:04:03.637,42096,30975,1
701486,2016-08-28T23:06:58.570,42096,33043,1
701491,2016-08-29T00:36:48.283,42180,244,1
701541,2016-08-29T08:54:20.210,42197,25808,1
701574,2016-08-29T14:47:17.660,42197,244,1
701620,2016-08-29T22:29:25.587,42216,42197,1
701949,2016-08-31T02:20:29.330,42253,16362,1
701954,2016-08-31T03:09:01.713,42235,38729,1
701990,2016-08-31T12:08:41.967,42266,244,1
701999,2016-08-31T13:36:34.653,42253,16362,3
702023,2016-08-31T18:18:59.493,42096,33043,3
702062,2016-08-31T21:09:20.917,42277,16362,1
702154,2016-09-01T11:48:11.130,42291,6305,1
702247,2016-09-01T23:25:12.663,42307,42217,1
702288,2016-09-02T08:43:27.813,42312,30303,1
702289,2016-09-02T08:44:56.487,42312,10504,1
702542,2016-09-04T01:54:16.533,42342,42085,1
702545,2016-09-04T03:41:03.107,42336,12518,1
702577,2016-09-04T11:45:42.040,42336,42240,1
702652,2016-09-04T23:54:04.010,42368,9004,1
702656,2016-09-05T02:08:28.003,42366,3618,1
702680,2016-09-05T04:50:47.517,42373,10459,1
702681,2016-09-05T04:51:36.333,42373,10531,1
702725,2016-09-05T14:35:13.377,42383,6501,1
702874,2016-09-06T19:59:56.600,42402,9004,1
702888,2016-09-06T21:17:07.210,42405,21826,1
702889,2016-09-06T21:17:07.210,42405,2767,1
702935,2016-09-07T01:48:21.900,42373,20820,1
702936,2016-09-07T01:57:49.620,42373,9938,1
702948,2016-09-07T02:31:06.727,42418,1103,1
702969,2016-09-07T04:06:39.300,42421,2294,1
703106,2016-09-07T20:03:04.577,42433,1136,1
703107,2016-09-07T20:19:22.107,42439,6616,1
703271,2016-09-08T17:41:45.967,42468,1073,1
703280,2016-09-08T20:30:05.840,42402,9004,3
703326,2016-09-09T01:57:19.110,42468,1073,3
703460,2016-09-10T00:24:29.860,42488,9238,1
703627,2016-09-10T22:19:46.487,42190,14785,1
703643,2016-09-11T02:08:13.727,42312,30303,3
703644,2016-09-11T02:08:13.727,42312,10504,3
703645,2016-09-11T02:09:13.813,42368,9004,3
703654,2016-09-11T02:12:11.437,42291,6305,3
703655,2016-09-11T02:12:47.087,42277,16362,3
703656,2016-09-11T02:13:39.760,42433,1136,3
703677,2016-09-11T09:31:30.373,42510,42450,1
703757,2016-09-11T21:06:16.827,42488,9238,3
703801,2016-09-12T01:32:23.063,42537,28531,1
703947,2016-09-13T00:55:10.493,42553,36174,1
703953,2016-09-13T02:28:22.020,42553,36174,3
703954,2016-09-13T02:28:22.020,42553,13419,3
703955,2016-09-13T02:35:30.697,42190,14785,3
703956,2016-09-13T02:37:00.650,42466,13419,3
704059,2016-09-13T22:51:37.690,42570,41453,1
704095,2016-09-14T05:04:57.770,42582,25451,1
704124,2016-09-14T07:22:36.690,42584,29641,1
704128,2016-09-14T09:21:40.983,42582,25451,3
704165,2016-09-14T16:23:37.400,42588,7272,1
704166,2016-09-14T16:41:41.180,42588,7272,3
704219,2016-09-15T01:44:56.467,42595,5836,1
704273,2016-09-15T11:26:06.487,42605,14785,1
704277,2016-09-15T12:13:28.807,42595,5836,3
704515,2016-09-17T00:02:05.017,42639,10713,1
704527,2016-09-17T00:21:03.777,42639,10713,3
704543,2016-09-17T02:50:18.120,42643,37799,1
704558,2016-09-17T10:20:38.767,42643,37799,3
704598,2016-09-17T15:56:50.667,42605,14785,3
704707,2016-09-18T07:22:15.307,42666,1,1
704737,2016-09-18T08:59:34.513,42668,4486,1
704757,2016-09-18T10:48:19.150,42656,3426,1
704899,2016-09-18T21:15:54.467,42685,16340,1
704932,2016-09-19T06:08:36.427,42659,12816,1
704934,2016-09-19T06:52:35.583,42675,7658,1
704976,2016-09-19T15:29:53.940,42700,24255,1
705007,2016-09-19T20:25:04.933,41994,42662,1
705018,2016-09-19T20:49:55.827,42668,4486,3
705073,2016-09-20T09:22:23.327,42675,17248,1
705113,2016-09-20T16:59:17.870,42675,7658,3
705204,2016-09-21T03:12:54.970,5020,9764,1
705294,2016-09-21T18:14:18.123,42756,10621,1
705601,2016-09-22T22:20:19.980,42776,14059,1
705646,2016-09-23T07:55:00.207,42802,244,1
705663,2016-09-23T09:42:08.047,42537,28531,3
705713,2016-09-23T17:18:42.703,42450,37357,1
705923,2016-09-25T00:46:00.507,42841,9308,1
705926,2016-09-25T00:49:20.743,42841,9308,3
706054,2016-09-25T21:37:40.747,42845,36174,1
706085,2016-09-26T01:46:59.320,42858,5209,1
706388,2016-09-28T22:05:13.923,42906,37227,1
706537,2016-09-29T18:54:56.890,42906,37227,3
706588,2016-09-30T00:22:08.160,42939,35833,1
706679,2016-09-30T18:32:35.620,42961,18508,1
708472,2016-10-03T02:12:45.133,42939,35833,3
708579,2016-10-03T12:46:45.933,43012,28705,1
708583,2016-10-03T13:00:35.030,43020,14109,1
708705,2016-10-03T20:20:26.867,43036,244,1
708872,2016-10-04T05:07:46.460,43012,2294,1
708893,2016-10-04T07:25:31.373,43046,8909,1
708939,2016-10-04T09:51:53.123,43005,21259,1
709148,2016-10-04T22:43:47.227,43069,37799,1
709509,2016-10-06T05:00:01.350,43069,37799,3
709515,2016-10-06T05:24:54.317,42845,36174,3
709761,2016-10-06T23:59:01.130,43098,8939,1
709762,2016-10-07T00:01:26.383,43098,32496,1
709763,2016-10-07T00:02:12.997,43098,32593,1
709964,2016-10-07T17:11:27.473,43118,8192,1
709965,2016-10-07T17:11:27.473,43118,31030,1
710567,2016-10-09T21:39:48.950,43098,8939,3
710987,2016-10-11T04:22:40.777,43157,14695,1
711057,2016-10-11T08:29:44.003,43164,23529,1
711129,2016-10-11T13:29:50.387,43170,40709,1
711260,2016-10-11T23:28:28.163,43170,40709,3
711356,2016-10-12T08:26:43.767,30584,38942,1
711525,2016-10-12T19:41:18.337,43187,40565,1
711526,2016-10-12T19:41:18.337,43187,23751,1
711724,2016-10-13T14:28:47.430,43198,13774,1
711760,2016-10-13T16:58:50.733,43200,12518,1
711986,2016-10-14T07:18:46.867,43208,2591,1
712483,2016-10-15T20:45:57.417,43226,13025,1
712580,2016-10-16T06:31:35.870,43228,3486,1
712937,2016-10-17T14:32:07.497,43249,4753,1
712948,2016-10-17T14:52:23.093,43236,28773,1
713088,2016-10-17T22:05:15.313,43259,13062,1
713188,2016-10-18T04:57:54.357,43270,5666,1
713189,2016-10-18T04:57:54.357,43270,29641,1
713268,2016-10-18T09:17:40.727,43271,1120,1
713388,2016-10-18T18:31:01.637,43249,4753,3
713513,2016-10-19T01:02:36.770,43271,1120,3
713720,2016-10-19T16:54:33.187,43299,2459,1
713816,2016-10-20T00:40:31.027,43296,34847,1
713817,2016-10-20T00:40:31.027,43296,18206,1
713818,2016-10-20T00:40:31.027,43296,21288,1
714616,2016-10-22T20:48:13.933,43299,2459,3
714829,2016-10-23T13:11:39.630,43344,42450,1
715020,2016-10-24T00:15:43.647,43334,4933,1
715139,2016-10-24T07:36:39.160,43369,43348,1
715365,2016-10-24T20:33:43.500,43348,43369,1
715392,2016-10-24T22:06:50.423,43369,43348,3
715638,2016-10-25T21:31:40.860,43272,41895,1
715829,2016-10-26T19:27:17.527,43259,13062,3
716145,2016-10-28T15:06:23.230,43456,8233,1
716173,2016-10-28T18:44:01.913,43466,35260,1
716498,2016-10-30T07:00:59.943,43493,43353,1
716509,2016-10-30T08:17:31.717,40934,4203,1
716621,2016-10-31T02:55:44.833,43517,39221,1
716849,2016-11-01T04:32:50.937,43540,37191,1
716866,2016-11-01T07:20:27.903,43548,5009,1
716867,2016-11-01T07:21:23.810,43548,41365,1
716868,2016-11-01T07:21:56.777,43548,41690,1
716869,2016-11-01T07:22:40.640,43548,14171,1
716927,2016-11-01T13:36:14.280,43557,4203,1
716951,2016-11-01T20:05:14.300,1980,244,1
716987,2016-11-02T02:33:22.597,43564,35043,1
716988,2016-11-02T02:33:22.597,43564,4656,1
717066,2016-11-02T13:24:46.730,43571,244,1
717071,2016-11-02T13:44:50.643,43548,689,1
717073,2016-11-02T14:31:05.427,43529,4046,1
717249,2016-11-03T11:05:09.417,43602,9615,1
717336,2016-11-03T22:53:10.323,43439,43564,1
717344,2016-11-04T00:56:01.797,43611,21294,1
717484,2016-11-05T00:10:40.303,43634,8987,1
717565,2016-11-05T11:54:32.800,43638,20946,1
717566,2016-11-05T11:55:06.590,43638,41781,1
717567,2016-11-05T11:55:32.830,43638,34372,1
717568,2016-11-05T11:55:57.137,43638,15614,1
717569,2016-11-05T11:56:39.673,43638,31193,1
717570,2016-11-05T11:57:04.860,43638,32369,1
717571,2016-11-05T11:57:39.337,43638,33,1
717572,2016-11-05T11:58:10.653,43638,8922,1
717573,2016-11-05T11:58:34.420,43638,34943,1
717614,2016-11-05T15:59:01.330,43647,9410,1
717801,2016-11-06T20:20:08.790,43665,9238,1
717987,2016-11-07T19:48:13.940,43687,4750,1
718124,2016-11-08T15:58:21.757,43665,9238,3
718149,2016-11-08T17:59:01.673,43647,9410,3
718218,2016-11-09T05:55:28.213,43667,7433,1
718219,2016-11-09T06:19:51.390,43726,2200,1
718220,2016-11-09T06:20:26.260,43726,9410,1
718300,2016-11-09T19:35:12.550,43726,2200,3
718351,2016-11-10T09:20:28.610,43731,42023,1
718394,2016-11-10T13:45:12.400,43746,2591,1
718396,2016-11-10T13:53:42.667,43746,35645,1
718437,2016-11-10T23:24:27.343,43731,20566,1
718556,2016-11-12T04:58:18.777,43642,37399,1
718662,2016-11-12T21:58:44.487,43775,38968,1
718663,2016-11-12T21:58:44.487,43775,23495,1
718709,2016-11-13T08:57:32.633,43780,9238,1
718821,2016-11-13T23:05:40.803,43786,244,1
718956,2016-11-14T17:16:28.470,43813,42294,1
718985,2016-11-14T20:26:29.133,43808,43187,1
719180,2016-11-15T22:24:03.507,43838,244,1
719182,2016-11-15T22:29:46.380,43838,32429,1
719186,2016-11-15T22:46:34.943,43809,43564,1
719187,2016-11-15T22:48:45.973,43809,35043,1
719188,2016-11-15T22:52:34.227,43809,4656,1
719197,2016-11-16T00:22:12.277,43809,43838,1
719199,2016-11-16T01:10:20.037,43838,23632,1
719485,2016-11-18T02:18:36.607,43870,23307,1
720007,2016-11-22T13:45:28.220,43870,23307,3
720233,2016-11-23T14:09:56.407,43956,41987,1
720293,2016-11-24T06:05:42.897,43960,43954,1
720447,2016-11-25T09:14:29.733,24699,15514,1
720464,2016-11-25T13:58:19.657,43978,15172,1
720490,2016-11-25T18:17:11.120,43982,995,1
720491,2016-11-25T18:17:11.120,43982,10489,1
720564,2016-11-26T12:03:38.517,43992,1147,1
720630,2016-11-26T19:34:09.127,43982,1678,1
720690,2016-11-27T02:32:20.840,244,44010,1
720691,2016-11-27T02:34:11.497,44010,244,1
720814,2016-11-28T01:24:14.690,44016,31757,1
720999,2016-11-29T18:17:39.297,44056,44057,1
721000,2016-11-29T18:34:01.610,44057,44056,1
721127,2016-11-30T16:38:57.923,44071,31770,1
721128,2016-11-30T16:38:57.923,44071,35220,1
721132,2016-11-30T16:48:47.100,44071,17827,1
721618,2016-11-30T21:27:25.413,41630,31850,1
722535,2016-12-01T08:35:43.863,44082,43157,1
722680,2016-12-01T19:44:11.660,44087,937,1
722769,2016-12-01T23:44:01.263,44092,41808,1
723198,2016-12-03T13:45:39.640,44120,37944,1
723286,2016-12-03T18:44:45.770,44125,16376,1
723579,2016-12-04T20:52:20.927,44125,16376,3
723736,2016-12-05T08:27:06.443,44149,32693,1
723737,2016-12-05T08:27:06.443,44149,40771,1
723924,2016-12-05T21:27:27.637,44164,37689,1
724012,2016-12-06T01:30:28.687,44164,37689,3
724086,2016-12-06T06:25:50.697,41630,31850,3
724106,2016-12-06T07:03:58.147,44186,42450,1
724121,2016-12-06T08:10:15.817,44183,32170,1
724616,2016-12-08T05:31:19.383,44215,14026,1
724706,2016-12-08T12:53:43.207,44221,44228,1
725044,2016-12-09T19:05:11.383,44255,18345,1
725402,2016-12-10T23:37:15.333,44286,2281,1
725582,2016-12-11T18:36:49.803,44287,32856,1
725715,2016-12-12T05:24:03.970,44287,32856,3
726076,2016-12-13T14:15:21.013,44312,35736,1
726375,2016-12-14T15:17:18.920,44312,42197,1
727058,2016-12-16T20:46:12.317,44363,7124,1
727555,2016-12-18T10:02:43.977,44378,37227,1
727869,2016-12-19T09:54:24.537,44386,9159,1
727982,2016-12-19T17:27:06.763,44386,9159,3
728391,2016-12-20T20:34:27.880,44405,25567,1
728488,2016-12-21T02:57:55.827,44405,15009,1
728525,2016-12-21T08:06:11.650,44405,15009,3
728526,2016-12-21T08:06:11.650,44405,25567,3
728909,2016-12-22T12:51:26.827,44437,44234,1
729065,2016-12-22T21:03:03.993,44433,2376,1
729112,2016-12-23T01:15:00.907,44433,4799,1
729115,2016-12-23T01:16:07.990,44433,29468,1
729321,2016-12-23T18:13:51.723,44433,3062,1
729664,2016-12-24T23:21:55.363,44433,3062,3
729665,2016-12-24T23:21:55.363,44433,2376,3
729684,2016-12-25T02:26:38.897,44462,1487,1
729818,2016-12-26T00:26:56.997,44071,4602,1
730132,2016-12-27T22:55:00.880,44483,40506,1
730133,2016-12-27T23:01:50.780,44483,10164,1
730346,2016-12-28T19:07:16.487,44480,44492,1
730363,2016-12-28T19:41:58.420,44492,8998,1
730417,2016-12-29T04:27:51.747,39295,8852,1
731068,2017-01-03T13:42:54.113,44483,10164,3
731069,2017-01-03T13:42:54.113,44483,40506,3
731279,2017-01-04T20:42:33.670,44577,36945,1
731302,2017-01-04T23:56:56.337,43804,7008,1
731303,2017-01-04T23:56:56.337,43804,457,1
731852,2017-01-08T16:34:35.337,44624,29216,1
731853,2017-01-08T16:34:35.337,44624,38405,1
731868,2017-01-08T19:38:01.143,44623,43418,1
731909,2017-01-09T01:42:38.580,44624,29216,3
732041,2017-01-09T19:45:07.227,44652,44424,1
732050,2017-01-09T20:43:22.977,44651,19061,1
732059,2017-01-09T21:24:49.887,44655,38801,1
732161,2017-01-10T17:51:32.080,26065,5546,1
732198,2017-01-10T20:39:04.837,44652,44679,1
732205,2017-01-10T22:53:42.663,44682,21061,1
732314,2017-01-11T08:30:58.980,44682,44671,1
733047,2017-01-14T21:34:16.937,44772,9622,1
733048,2017-01-14T21:34:16.937,44772,15165,1
733049,2017-01-14T21:34:16.937,44772,44391,1
733226,2017-01-15T19:09:48.713,44791,26062,1
733360,2017-01-16T20:52:48.257,44810,41584,1
733394,2017-01-16T22:26:50.197,44422,9615,1
733397,2017-01-16T22:41:07.447,44811,9842,1
733405,2017-01-17T01:25:20.050,44811,1935,1
733409,2017-01-17T01:35:50.250,44811,34870,1
733475,2017-01-17T17:38:38.680,44819,43551,1
734237,2017-01-21T22:21:03.590,44886,23380,1
734287,2017-01-22T05:14:34.547,44891,37399,1
734387,2017-01-22T21:33:42.160,44900,21227,1
734502,2017-01-23T15:02:57.827,44848,44590,1
734503,2017-01-23T15:05:37.147,44848,1614,1
734549,2017-01-23T19:38:48.157,44918,42076,1
734665,2017-01-24T19:15:42.400,44934,31242,1
734677,2017-01-24T20:17:28.120,44937,44655,1
734688,2017-01-24T20:18:37.423,44655,44937,1
734772,2017-01-25T02:11:01.223,44925,25030,1
734773,2017-01-25T02:11:01.223,44925,31124,1
734774,2017-01-25T04:09:23.100,44947,16480,1
734946,2017-01-26T06:08:03.173,44978,44977,1
735007,2017-01-26T23:38:09.043,41079,40509,1
735121,2017-01-27T23:17:06.260,16373,28632,1
735150,2017-01-28T02:28:25.210,45002,43359,1
735172,2017-01-28T07:50:37.723,45002,43359,3
735242,2017-01-28T19:03:38.697,45012,42149,1
735335,2017-01-29T09:54:35.827,16373,23751,1
736836,2017-01-29T22:52:40.400,45030,40905,1
736908,2017-01-30T05:41:10.693,44811,1935,3
736909,2017-01-30T05:41:10.693,44811,9842,3
737607,2017-02-01T16:47:36.853,45075,2369,1
738282,2017-02-03T07:57:31.113,45112,20967,1
738330,2017-02-03T10:57:49.837,45112,39056,1
738331,2017-02-03T10:57:49.837,45112,30428,1
738332,2017-02-03T10:57:49.837,45112,37892,1
738333,2017-02-03T10:57:49.837,45112,30904,1
738854,2017-02-05T00:11:15.353,45146,41079,1
739186,2017-02-06T02:20:35.520,45165,17061,1
739187,2017-02-06T02:20:35.520,45165,17045,1
739262,2017-02-06T13:13:51.807,45168,17872,1
739530,2017-02-07T03:39:41.797,45184,45168,1
739570,2017-02-07T05:48:42.653,45187,7472,1
740046,2017-02-08T16:00:48.417,45218,257,1
740130,2017-02-08T21:16:06.377,45231,7413,1
740157,2017-02-08T22:18:08.313,45231,43674,1
740797,2017-02-10T21:49:04.533,34438,24163,1
741394,2017-02-12T14:33:43.930,45273,38405,1
741464,2017-02-12T18:01:40.357,45274,18408,1
741531,2017-02-12T23:04:08.493,45274,24163,1
741556,2017-02-13T00:55:02.497,45240,244,1
741603,2017-02-13T05:20:59.627,45279,9498,1
741654,2017-02-13T10:01:13.793,45284,43157,1
741655,2017-02-13T10:01:13.793,45284,14695,1
741746,2017-02-13T17:27:19.580,45281,45284,1
741976,2017-02-14T12:30:08.397,45294,18408,1
743067,2017-02-17T21:28:53.570,45322,45304,1
743473,2017-02-19T06:58:40.077,10875,244,1
743609,2017-02-19T20:22:53.510,45360,5233,1
743781,2017-02-20T09:42:39.627,45368,28705,1
743936,2017-02-20T19:08:28.513,45373,35317,1
743960,2017-02-20T19:50:00.323,45380,41396,1
744108,2017-02-21T07:08:06.397,45388,38314,1
744278,2017-02-21T19:17:16.083,45360,5233,3
744279,2017-02-21T19:18:04.350,45231,43674,3
744280,2017-02-21T19:18:49.247,45218,257,3
744636,2017-02-22T21:19:28.347,45411,38405,1
745155,2017-02-25T16:59:19.717,45458,1678,1
745157,2017-02-25T17:10:56.063,45458,10489,1
745460,2017-02-27T06:31:04.453,45479,44977,1
745496,2017-02-27T11:44:35.490,45455,41622,1
745532,2017-02-27T19:47:22.123,38530,45469,1
745589,2017-02-28T02:35:21.830,45493,37309,1
745680,2017-02-28T19:46:29.350,45479,2864,1
745719,2017-02-28T23:20:19.570,40540,5136,1
745780,2017-03-01T16:58:10.703,45510,3890,1
745783,2017-03-01T17:16:10.283,45510,3890,3
745852,2017-03-01T23:36:45.490,45517,29373,1
745942,2017-03-02T16:14:44.220,45521,44994,1
746434,2017-03-06T08:32:40.250,45570,8233,1
746446,2017-03-06T10:07:37.670,45578,19165,1
746447,2017-03-06T10:10:16.310,45578,38314,1
746486,2017-03-06T17:27:56.623,45575,35223,1
746512,2017-03-06T19:27:27.817,45578,19165,3
746525,2017-03-06T19:48:51.647,45517,29373,3
746539,2017-03-06T20:49:51.003,45574,42533,1
746540,2017-03-06T20:53:25.017,8325,2703,1
746685,2017-03-07T17:46:34.083,45598,1382,1
746939,2017-03-09T02:03:34.440,27280,42159,1
746950,2017-03-09T02:51:43.033,45635,27280,1
747113,2017-03-10T01:06:40.750,45647,14488,1
747218,2017-03-10T14:14:10.527,8325,2703,3
747333,2017-03-11T11:56:54.817,45664,31694,1
747410,2017-03-11T20:30:10.247,45664,31694,3
747421,2017-03-11T23:28:19.083,23352,9509,1
747423,2017-03-11T23:40:07.950,45663,36577,1
747784,2017-03-14T12:26:26.397,45702,15321,1
747813,2017-03-14T18:05:54.960,45702,15321,3
747857,2017-03-15T01:56:00.430,45713,819,1
748045,2017-03-16T08:52:11.030,45731,41426,1
748119,2017-03-17T00:10:47.157,45731,41426,3
748514,2017-03-19T17:37:07.590,45777,13907,1
748791,2017-03-21T07:08:33.963,45808,7092,1
748908,2017-03-21T21:17:33.737,45822,1235,1
748921,2017-03-21T22:16:02.333,45826,45776,1
748972,2017-03-22T13:24:39.813,45826,45776,3
749198,2017-03-23T14:43:09.413,45853,39280,1
749515,2017-03-25T15:44:58.327,45877,41198,1
749991,2017-03-28T07:29:55.390,45930,8,1
750107,2017-03-28T22:41:41.803,45939,44679,1
750256,2017-03-29T19:46:40.133,45958,5941,1
750267,2017-03-29T19:56:52.750,5941,45958,1
751978,2017-03-31T13:52:10.880,45991,4254,1
751991,2017-03-31T14:30:01.750,45990,24270,1
751992,2017-03-31T14:36:35.727,45991,4254,3
752154,2017-04-01T02:44:10.087,46000,41105,1
753179,2017-04-04T01:37:13.380,45930,8,3
754605,2017-04-08T12:33:50.717,46103,46104,1
755395,2017-04-10T18:14:11.953,46103,46104,3
755396,2017-04-10T18:14:30.137,45877,41198,3
756059,2017-04-12T15:40:40.727,46165,18339,1
756875,2017-04-13T22:57:14.587,46186,46188,1
757585,2017-04-16T03:37:56.513,46231,20766,1
758088,2017-04-17T13:06:39.687,14823,692,3
758477,2017-04-18T13:21:06.427,46231,20766,3
758514,2017-04-18T16:51:30.840,46281,17683,1
759342,2017-04-21T03:57:50.673,46329,3211,1
759353,2017-04-21T03:59:04.097,46328,1,1
759490,2017-04-21T15:54:50.843,46334,17186,1
759610,2017-04-21T23:23:58.817,46334,17186,3
760316,2017-04-24T00:47:41.593,46044,44462,1
760572,2017-04-24T22:48:35.360,46408,45092,1
760892,2017-04-26T21:02:36.330,31880,7979,1
760893,2017-04-26T21:02:36.330,31880,1121,1
760894,2017-04-26T21:02:36.330,31880,23282,1
760895,2017-04-26T21:02:36.330,31880,15696,1
760896,2017-04-26T21:02:36.330,31880,6238,1
760897,2017-04-26T21:02:36.330,31880,5745,1
761114,2017-04-27T17:07:05.033,46457,35865,1
761128,2017-04-27T17:59:59.910,46457,35865,3
761178,2017-04-28T00:46:34.240,46473,9842,1
761207,2017-04-28T08:19:18.680,46473,9308,1
761299,2017-04-28T15:21:00.680,46478,2767,1
761393,2017-04-29T09:48:10.820,46502,45274,1
761405,2017-04-29T12:20:56.637,46502,38233,1
761423,2017-04-29T15:58:23.057,46502,21737,1
761595,2017-04-30T21:56:40.303,46510,21614,1
761625,2017-05-01T07:02:21.817,46502,21737,3
761626,2017-05-01T07:02:21.817,46502,38233,3
761627,2017-05-01T07:02:21.817,46502,45274,3
761794,2017-05-02T07:44:59.877,46534,743,1
761889,2017-05-02T19:55:29.367,46544,21317,1
761898,2017-05-02T21:25:27.523,46545,17912,1
762074,2017-05-03T16:06:13.490,46565,46352,1
762133,2017-05-04T02:15:24.087,46545,17912,3
762163,2017-05-04T06:31:14.703,46570,457,1
762194,2017-05-04T14:59:04.380,46573,46259,1
762205,2017-05-04T15:03:04.753,46544,21317,3
762329,2017-05-04T23:12:44.193,46590,244,1
762357,2017-05-05T07:28:56.077,46590,244,3
762492,2017-05-05T22:57:28.983,46534,4806,1
762569,2017-05-06T10:45:12.033,46613,52,1
762746,2017-05-07T08:54:14.780,46241,3950,1
762747,2017-05-07T08:54:14.780,46241,10918,1
762945,2017-05-08T12:38:47.233,46241,42450,1
762951,2017-05-08T13:06:07.323,46647,6181,1
763166,2017-05-09T14:53:36.713,46669,25382,1
763257,2017-05-10T03:34:20.740,46688,3283,1
763590,2017-05-11T23:21:00.017,46718,29885,1
763635,2017-05-12T03:47:45.820,46735,9238,1
763653,2017-05-12T07:21:36.443,46735,9238,3
763691,2017-05-12T10:30:10.253,46738,41191,1
763692,2017-05-12T10:30:10.253,46738,45205,1
764052,2017-05-15T01:14:19.877,46762,45790,1
764599,2017-05-17T18:06:00.270,46810,15770,1
764678,2017-05-18T08:28:05.570,46826,20312,1
764679,2017-05-18T08:28:05.570,46826,30629,1
764716,2017-05-18T12:38:48.113,46688,3283,3
764799,2017-05-18T20:23:12.747,46836,21288,1
764850,2017-05-19T01:08:59.020,46844,31745,1
764868,2017-05-19T03:14:27.100,46846,2460,1
764888,2017-05-19T06:56:06.947,46846,2460,3
764908,2017-05-19T10:26:41.823,46844,31745,3
764922,2017-05-19T12:18:37.103,46836,21288,3
765090,2017-05-20T09:14:39.370,46858,31783,1
765202,2017-05-20T21:54:06.987,46865,743,1
765203,2017-05-20T21:54:06.987,46865,32872,1
765268,2017-05-21T06:07:37.237,46870,46858,1
765807,2017-05-24T18:55:53.187,46900,23732,1
765808,2017-05-24T18:55:53.187,46900,10918,1
765809,2017-05-24T18:55:53.187,46900,25856,1
765810,2017-05-24T18:55:53.187,46900,6616,1
766406,2017-05-28T11:26:35.280,46981,45775,1
766407,2017-05-28T12:20:03.823,23697,9196,1
768017,2017-05-29T23:59:02.407,47011,36421,1
768745,2017-06-01T11:41:42.077,44504,47064,1
769373,2017-06-03T04:03:33.107,47068,244,1
769550,2017-06-03T17:46:26.543,47126,45907,1
769558,2017-06-03T18:30:04.843,47126,45907,3
771031,2017-06-08T09:03:48.310,47226,47142,1
771766,2017-06-10T19:46:43.393,45249,47078,1
771767,2017-06-10T19:47:02.407,20438,47078,1
771774,2017-06-10T20:50:04.010,46106,47078,1
771775,2017-06-10T20:50:23.097,44056,47078,1
771776,2017-06-10T20:50:40.507,44057,47078,1
771777,2017-06-10T20:51:04.313,34312,47078,1
771778,2017-06-10T20:51:58.063,35289,47078,1
